index,filename,atom_count,iou,dice,planarity_pca,planarity_rms,rmsd
131,8768,tensor(16),0.7823799848556519,0.8779048323631287,99.99999885629796,99.98930559939589,0.00026782470963179663
132,88169,tensor(16),0.6666666865348816,0.800000011920929,99.97855068127417,98.53528431272083,0.037939866461988894
133,90614,tensor(10),0.7348642945289612,0.8471720814704895,99.99997648762015,99.95151042855778,0.0009457256985986933
134,90670,tensor(15),0.8246895670890808,0.9039231538772583,99.99999977154413,99.99522029412422,0.00011860034331891526
135,9220,tensor(15),0.7569296360015869,0.8616504669189453,99.99998775418608,99.96500597848616,0.00082726190061771
136,9255,tensor(8),0.7279894948005676,0.842585563659668,99.99999982624465,99.9958316025957,6.778848100265032e-05
137,93183,tensor(18),0.7186597585678101,0.8363025188446045,99.99999851954475,99.98783260393525,0.0003311423284085294
138,94365,tensor(16),0.7495055794715881,0.8568198680877686,99.99999625054653,99.9806364940676,0.00048339677915149157
139,945,tensor(3),0.06358381360769272,0.1195652186870575,100.0,100.0,0.0
140,96339,tensor(18),0.19527144730091095,0.32673993706703186,99.99940345544343,99.75575665510502,0.007067189034553394
141,96695,tensor(19),0.7589086890220642,0.8629313111305237,99.99996510186926,99.94092534984512,0.0017727136283065537
142,97250,tensor(19),0.5408464670181274,0.7020121216773987,99.99999178789966,99.97134323636723,0.0007741646475371269
143,97906,tensor(17),0.5845410823822021,0.7378048896789551,99.99998140530852,99.95687843353996,0.001361242593132206
144,980,tensor(15),0.7709978222846985,0.8706931471824646,99.99999873063243,99.98873337852865,0.00027190051957131457
